SOURCE,PRICE,CENSUS_TRACT,PRICE.1,BATHRM,ROOMS,KITCHENS,FIREPLACES,YEAR
Residential,1375000.0,1600.0,1375000.0,5,8,1.0,2,2018
Residential,1130000.0,1600.0,1130000.0,4,9,1.0,1,2018
Residential,725000.0,1600.0,725000.0,3,8,1.0,2,2018
Residential,720000.0,1600.0,720000.0,2,7,1.0,1,2018
Residential,275000.0,1600.0,275000.0,3,10,1.0,1,2018
Residential,777000.0,1600.0,777000.0,4,9,2.0,1,2018
Residential,569000.0,1600.0,569000.0,2,7,1.0,1,2018
Residential,730000.0,1600.0,730000.0,3,8,1.0,1,2018
Residential,640000.0,2600.0,640000.0,1,9,2.0,1,2018
Residential,625000.0,2600.0,625000.0,2,8,1.0,1,2018
Residential,985000.0,2600.0,985000.0,3,12,1.0,2,2018
Residential,153000.0,2502.0,153000.0,1,8,1.0,1,2018
Residential,770000.0,2502.0,770000.0,3,8,1.0,2,2018
Residential,600000.0,2502.0,600000.0,2,7,1.0,0,2018
Residential,805000.0,2502.0,805000.0,2,8,2.0,0,2018
Residential,163400.0,2502.0,163400.0,1,8,1.0,0,2018
Residential,470000.0,2502.0,470000.0,2,8,1.0,0,2018
Residential,712000.0,2502.0,712000.0,3,9,1.0,0,2018
Residential,590000.0,2502.0,590000.0,1,9,1.0,1,2018
Residential,499000.0,2502.0,499000.0,2,9,1.0,1,2018
Residential,825000.0,2502.0,825000.0,3,8,1.0,1,2018
Residential,769500.0,2502.0,769500.0,1,6,1.0,1,2018
Residential,185000.0,2502.0,185000.0,2,7,1.0,1,2018
Residential,625000.0,2502.0,625000.0,6,12,3.0,3,2018
Residential,518500.0,2502.0,518500.0,2,6,1.0,1,2018
Residential,533000.0,2502.0,533000.0,1,6,1.0,1,2018
Residential,890000.0,2502.0,890000.0,3,7,1.0,1,2018
Residential,648999.0,2502.0,648999.0,2,6,1.0,1,2018
Residential,910000.0,2002.0,910000.0,2,8,1.0,0,2018
Residential,198000.0,2002.0,198000.0,1,9,1.0,1,2018
Residential,549000.0,2002.0,549000.0,1,9,1.0,0,2018
Residential,1285000.0,2002.0,1285000.0,4,9,2.0,1,2018
Residential,220000.0,2002.0,220000.0,2,8,1.0,1,2018
Residential,460000.0,2002.0,460000.0,2,10,1.0,1,2018
Residential,899500.0,2002.0,899500.0,2,8,1.0,2,2018
Residential,287000.0,2002.0,287000.0,2,8,1.0,1,2018
Residential,699500.0,2002.0,699500.0,3,8,1.0,1,2018
Residential,242000.0,2002.0,242000.0,2,9,2.0,2,2018
Residential,892000.0,2002.0,892000.0,2,12,1.0,2,2018
Residential,835000.0,2002.0,835000.0,4,10,2.0,2,2018
Residential,725000.0,2002.0,725000.0,2,9,1.0,2,2018
Residential,960000.0,2002.0,960000.0,3,10,2.0,1,2018
Residential,250.0,2801.0,250.0,2,5,1.0,0,2018
Residential,650000.0,2801.0,650000.0,3,6,1.0,0,2018
Residential,810000.0,2801.0,810000.0,2,7,1.0,1,2018
Residential,155000.0,2801.0,155000.0,1,6,1.0,0,2018
Residential,188000.0,2801.0,188000.0,1,6,1.0,0,2018
Residential,115000.0,2801.0,115000.0,1,6,1.0,0,2018
Residential,118000.0,2801.0,118000.0,1,6,1.0,1,2018
Residential,862000.0,1600.0,862000.0,3,9,1.0,2,2018
Residential,800000.0,1600.0,800000.0,4,7,1.0,2,2018
Residential,222000.0,1804.0,222000.0,1,6,1.0,1,2018
Residential,130000.0,1804.0,130000.0,2,7,1.0,1,2018
Residential,195000.0,1804.0,195000.0,2,8,1.0,1,2018
Residential,475000.0,1804.0,475000.0,2,6,1.0,1,2018
Residential,350000.0,1804.0,350000.0,1,6,1.0,1,2018
Residential,649000.0,1804.0,649000.0,1,7,1.0,1,2018
Residential,646000.0,1804.0,646000.0,2,7,1.0,1,2018
Residential,350000.0,1804.0,350000.0,2,6,1.0,1,2018
Residential,348000.0,1804.0,348000.0,1,6,1.0,1,2018
Residential,312000.0,1804.0,312000.0,2,9,1.0,2,2018
Residential,180000.0,1804.0,180000.0,2,7,1.0,1,2018
Residential,495000.0,1804.0,495000.0,3,7,1.0,1,2018
Residential,375000.0,1804.0,375000.0,2,7,1.0,1,2018
Residential,502000.0,1804.0,502000.0,2,9,1.0,1,2018
Residential,765000.0,1600.0,765000.0,3,8,1.0,1,2018
Residential,845000.0,1600.0,845000.0,3,6,1.0,1,2018
Residential,502000.0,1600.0,502000.0,2,7,1.0,1,2018
Residential,622500.0,1600.0,622500.0,3,6,1.0,1,2018
Residential,745000.0,1600.0,745000.0,3,9,1.0,2,2018
Residential,477000.0,1600.0,477000.0,2,7,1.0,1,2018
Residential,170120.0,1600.0,170120.0,2,7,1.0,2,2018
Residential,530000.0,1804.0,530000.0,2,7,1.0,2,2018
Residential,330000.0,1804.0,330000.0,2,9,1.0,1,2018
Residential,185000.0,1804.0,185000.0,2,8,1.0,2,2018
Residential,165000.0,1804.0,165000.0,3,6,1.0,2,2018
Residential,640000.0,1804.0,640000.0,2,6,1.0,2,2018
Residential,499000.0,1804.0,499000.0,3,7,1.0,0,2018
Residential,325000.0,1804.0,325000.0,2,8,1.0,0,2018
Residential,780000.0,2501.0,780000.0,3,6,2.0,1,2018
Residential,137000.0,2501.0,137000.0,3,8,1.0,1,2018
Residential,252000.0,2501.0,252000.0,3,8,2.0,1,2018
Residential,640000.0,2501.0,640000.0,3,8,2.0,1,2018
Residential,679000.0,2501.0,679000.0,2,8,1.0,1,2018
Residential,689000.0,2501.0,689000.0,3,8,1.0,1,2018
Residential,775000.0,2501.0,775000.0,3,6,1.0,1,2018
Residential,417000.0,2501.0,417000.0,2,6,1.0,0,2018
Residential,850000.0,2501.0,850000.0,4,14,2.0,2,2018
Residential,865000.0,2501.0,865000.0,3,12,1.0,2,2018
Residential,875000.0,2501.0,875000.0,3,7,1.0,1,2018
Residential,625000.0,2501.0,625000.0,3,11,1.0,2,2018
Residential,630000.0,2501.0,630000.0,2,7,1.0,0,2018
Residential,161600.0,2501.0,161600.0,3,6,2.0,1,2018
Residential,855000.0,2501.0,855000.0,3,8,2.0,0,2018
Residential,315000.0,2501.0,315000.0,2,8,2.0,1,2018
Residential,640000.0,2802.0,640000.0,1,7,1.0,2,2018
Residential,579000.0,2802.0,579000.0,2,8,1.0,0,2018
Residential,315000.0,2802.0,315000.0,4,9,4.0,0,2018
Residential,650800.0,2801.0,650800.0,1,7,1.0,1,2018
Residential,575000.0,2801.0,575000.0,3,7,1.0,1,2018
Residential,732000.0,2801.0,732000.0,2,7,1.0,1,2018
Residential,625000.0,2801.0,625000.0,2,7,1.0,0,2018
Residential,679000.0,2801.0,679000.0,2,6,1.0,1,2018
Residential,400000.0,2801.0,400000.0,1,6,1.0,1,2018
Residential,679000.0,2801.0,679000.0,3,6,1.0,1,2018
Residential,865000.0,2801.0,865000.0,3,6,1.0,0,2018
Residential,765000.0,2801.0,765000.0,3,6,2.0,1,2018
Residential,90550.0,2801.0,90550.0,1,7,1.0,1,2018
Residential,716600.0,2801.0,716600.0,3,10,4.0,1,2018
Residential,144000.0,2801.0,144000.0,2,6,1.0,1,2018
Residential,1100000.0,2801.0,1100000.0,3,9,2.0,1,2018
Residential,182500.0,2801.0,182500.0,3,7,1.0,0,2018
Residential,140000.0,2801.0,140000.0,2,7,1.0,1,2018
Residential,530000.0,2801.0,530000.0,3,9,1.0,1,2018
Residential,702170.0,2801.0,702170.0,3,6,1.0,1,2018
Residential,850000.0,2801.0,850000.0,4,8,1.0,1,2018
Residential,1140000.0,2600.0,1140000.0,3,10,1.0,1,2018
Residential,924500.0,2600.0,924500.0,4,10,1.0,2,2018
Residential,902000.0,2600.0,902000.0,2,11,1.0,1,2018
Residential,725000.0,2600.0,725000.0,2,10,1.0,2,2018
Residential,233000.0,2600.0,233000.0,5,14,1.0,2,2018
Residential,550000.0,1804.0,550000.0,2,8,1.0,1,2018
Residential,197000.0,1804.0,197000.0,2,7,1.0,2,2018
Residential,513000.0,1804.0,513000.0,3,8,1.0,2,2018
Residential,293000.0,1804.0,293000.0,2,8,1.0,2,2018
Residential,500000.0,1803.0,500000.0,2,7,1.0,1,2018
Residential,507000.0,1803.0,507000.0,2,8,1.0,1,2018
Residential,541500.0,1803.0,541500.0,3,7,1.0,1,2018
Residential,529000.0,1803.0,529000.0,3,7,1.0,1,2018
Residential,525000.0,1803.0,525000.0,2,8,1.0,1,2018
Residential,845000.0,1803.0,845000.0,4,10,1.0,1,2018
Residential,950000.0,1803.0,950000.0,4,12,1.0,1,2018
Residential,466000.0,1803.0,466000.0,2,8,1.0,1,2018
Residential,715000.0,1803.0,715000.0,2,8,1.0,1,2018
Residential,220000.0,1803.0,220000.0,2,11,1.0,2,2018
Residential,732500.0,1803.0,732500.0,3,8,1.0,2,2018
Residential,205000.0,1803.0,205000.0,2,8,1.0,2,2018
Residential,375000.0,1803.0,375000.0,2,9,1.0,2,2018
Residential,432000.0,1804.0,432000.0,2,6,1.0,2,2018
Residential,127668.0,1804.0,127668.0,2,8,1.0,0,2018
Residential,549000.0,1804.0,549000.0,3,7,2.0,0,2018
Residential,539000.0,1804.0,539000.0,2,7,1.0,2,2018
Residential,586000.0,1804.0,586000.0,3,8,1.0,1,2018
Residential,621000.0,1804.0,621000.0,2,8,1.0,1,2018
Residential,500000.0,1804.0,500000.0,2,11,1.0,1,2018
Residential,695000.0,2001.0,695000.0,2,9,1.0,1,2018
Residential,869000.0,2001.0,869000.0,2,10,1.0,1,2018
Residential,727000.0,2001.0,727000.0,2,7,1.0,2,2018
Residential,575000.0,2001.0,575000.0,3,15,2.0,0,2018
Residential,880000.0,2001.0,880000.0,3,10,1.0,2,2018
Residential,740000.0,2001.0,740000.0,3,8,1.0,1,2018
Residential,750000.0,2001.0,750000.0,3,11,1.0,2,2018
Residential,600000.0,2001.0,600000.0,2,7,1.0,2,2018
Residential,902500.0,2001.0,902500.0,3,8,1.0,1,2018
Residential,860000.0,2001.0,860000.0,3,8,1.0,2,2018
Residential,725000.0,2802.0,725000.0,2,8,2.0,0,2018
Residential,565000.0,2802.0,565000.0,2,6,2.0,0,2018
Residential,732470.0,2802.0,732470.0,2,6,1.0,0,2018
Residential,442750.0,2802.0,442750.0,2,6,1.0,0,2018
Residential,875000.0,2802.0,875000.0,2,6,2.0,1,2018
Residential,765000.0,2802.0,765000.0,2,6,2.0,0,2018
Residential,470000.0,2802.0,470000.0,1,8,1.0,0,2018
Residential,716458.0,2802.0,716458.0,2,8,1.0,0,2018
Residential,838000.0,2802.0,838000.0,2,9,2.0,1,2018
Residential,685000.0,2802.0,685000.0,3,6,2.0,0,2018
Residential,160000.0,2802.0,160000.0,2,6,2.0,0,2018
Residential,615750.0,2802.0,615750.0,3,14,2.0,0,2018
Residential,667000.0,2802.0,667000.0,2,7,1.0,0,2018
Residential,465000.0,2802.0,465000.0,3,8,3.0,0,2018
Residential,525000.0,2802.0,525000.0,2,4,2.0,0,2018
Residential,691000.0,2802.0,691000.0,2,7,2.0,0,2018
Residential,375000.0,2802.0,375000.0,2,7,1.0,0,2018
Residential,70000.0,2802.0,70000.0,1,6,1.0,0,2018
Residential,700000.0,2802.0,700000.0,3,6,1.0,0,2018
Residential,665000.0,2802.0,665000.0,3,6,1.0,0,2018
Residential,242000.0,2802.0,242000.0,1,7,1.0,0,2018
Residential,880000.0,2600.0,880000.0,2,8,1.0,1,2018
Residential,995000.0,2600.0,995000.0,2,6,1.0,2,2018
Residential,800000.0,2600.0,800000.0,3,12,1.0,1,2018
Residential,1525000.0,2600.0,1525000.0,3,14,1.0,6,2018
Residential,2137000.0,2600.0,2137000.0,4,12,1.0,2,2018
Residential,615000.0,2600.0,615000.0,2,7,1.0,1,2018
Residential,1250000.0,2600.0,1250000.0,4,12,1.0,2,2018
Residential,899000.0,2600.0,899000.0,3,10,1.0,2,2018
Residential,260000.0,2600.0,260000.0,3,9,1.0,2,2018
Residential,687000.0,2600.0,687000.0,4,10,1.0,0,2018
Residential,1890000.0,2600.0,1890000.0,4,12,2.0,2,2018
Residential,1550000.0,2600.0,1550000.0,5,15,1.0,3,2018
Residential,1545000.0,2600.0,1545000.0,5,12,1.0,1,2018
Residential,1000100.0,2600.0,1000100.0,4,10,1.0,1,2018
Residential,1040000.0,2600.0,1040000.0,3,10,1.0,2,2018
Residential,1075000.0,2600.0,1075000.0,4,11,1.0,2,2018
Residential,355000.0,2501.0,355000.0,3,6,1.0,1,2018
Residential,177000.0,2501.0,177000.0,2,8,1.0,1,2018
Residential,879000.0,2501.0,879000.0,4,5,2.0,1,2018
Residential,685000.0,2501.0,685000.0,3,9,1.0,1,2018
Residential,880000.0,2501.0,880000.0,1,6,1.0,1,2018
Residential,192500.0,2501.0,192500.0,2,8,1.0,2,2018
Residential,466000.0,2501.0,466000.0,3,8,2.0,2,2018
Residential,230000.0,1803.0,230000.0,2,10,1.0,2,2018
Residential,589000.0,1803.0,589000.0,3,8,1.0,2,2018
Residential,949000.0,1600.0,949000.0,3,8,1.0,1,2018
Residential,287000.0,1600.0,287000.0,1,6,1.0,1,2018
Residential,720000.0,1600.0,720000.0,2,8,1.0,1,2018
Residential,565000.0,1600.0,565000.0,2,6,1.0,1,2018
Residential,625000.0,1600.0,625000.0,1,7,1.0,1,2018
Residential,1850000.0,1600.0,1850000.0,4,11,1.0,2,2018
Residential,1615000.0,1600.0,1615000.0,4,12,1.0,1,2018
Residential,831000.0,1600.0,831000.0,3,8,1.0,2,2018
Residential,1350000.0,1600.0,1350000.0,4,10,1.0,3,2018
Residential,849000.0,1600.0,849000.0,3,8,1.0,2,2018
Residential,775000.0,1600.0,775000.0,3,10,1.0,3,2018
Residential,600000.0,1600.0,600000.0,3,10,1.0,4,2018
Residential,1450000.0,1600.0,1450000.0,4,13,1.0,4,2018
Residential,436000.0,2001.0,436000.0,3,10,1.0,2,2018
Residential,930000.0,2001.0,930000.0,4,8,1.0,2,2018
Residential,346500.0,2001.0,346500.0,2,8,2.0,2,2018
Residential,320000.0,2001.0,320000.0,3,9,1.0,1,2018
Residential,600000.0,2001.0,600000.0,2,8,1.0,1,2018
Residential,878000.0,1600.0,878000.0,3,9,1.0,2,2018
Residential,468500.0,1600.0,468500.0,2,12,1.0,3,2018
Residential,1035000.0,1600.0,1035000.0,4,9,1.0,1,2018
Residential,825607.0,1600.0,825607.0,4,9,1.0,1,2018
Residential,1250000.0,1600.0,1250000.0,3,8,2.0,2,2018
Residential,305000.0,1600.0,305000.0,2,8,1.0,1,2018
Residential,571500.0,1600.0,571500.0,2,12,1.0,3,2018
Residential,1201000.0,1600.0,1201000.0,4,9,1.0,2,2018
Residential,925000.0,1600.0,925000.0,3,9,1.0,1,2018
Residential,365450.0,1600.0,365450.0,3,9,1.0,1,2018
Residential,1109000.0,1600.0,1109000.0,4,9,2.0,2,2018
Residential,201000.0,1600.0,201000.0,1,10,1.0,1,2018
Residential,950000.0,2600.0,950000.0,2,8,1.0,1,2018
Residential,942000.0,2600.0,942000.0,2,8,1.0,1,2018
Residential,700000.0,2600.0,700000.0,2,8,1.0,1,2018
Residential,998000.0,2600.0,998000.0,2,8,1.0,1,2018
Residential,499000.0,2600.0,499000.0,2,6,1.0,1,2018
Residential,379500.0,2600.0,379500.0,2,8,1.0,1,2018
Residential,503000.0,2600.0,503000.0,3,9,1.0,1,2018
Residential,600000.0,2600.0,600000.0,3,11,1.0,2,2018
Residential,909000.0,2600.0,909000.0,3,9,1.0,1,2018
Residential,931500.0,2600.0,931500.0,3,9,1.0,1,2018
Residential,600000.0,2600.0,600000.0,2,9,1.0,1,2018
Residential,654050.0,2600.0,654050.0,4,8,1.0,2,2018
Residential,1350000.0,2600.0,1350000.0,4,8,2.0,1,2018
Residential,150000.0,2502.0,150000.0,1,7,1.0,1,2018
Residential,625000.0,2502.0,625000.0,2,7,1.0,2,2018
Residential,138000.0,2502.0,138000.0,3,7,1.0,1,2018
Residential,136000.0,2502.0,136000.0,1,7,1.0,1,2018
Residential,735000.0,2502.0,735000.0,3,6,2.0,1,2018
Residential,653000.0,2501.0,653000.0,3,6,1.0,1,2018
Residential,970000.0,2501.0,970000.0,4,7,1.0,1,2018
Residential,780000.0,2501.0,780000.0,3,8,1.0,1,2018
Residential,650000.0,2501.0,650000.0,2,8,1.0,2,2018
Residential,350000.0,2501.0,350000.0,2,11,1.0,1,2018
Residential,452000.0,2501.0,452000.0,1,6,1.0,0,2018
Residential,509000.0,2501.0,509000.0,2,6,1.0,0,2018
Residential,80000.0,2501.0,80000.0,2,7,1.0,0,2018
Residential,125000.0,2501.0,125000.0,2,7,1.0,0,2018
Residential,450000.0,2501.0,450000.0,2,6,2.0,0,2018
Residential,530000.0,2501.0,530000.0,2,7,1.0,1,2018
Residential,839000.0,2501.0,839000.0,4,7,1.0,1,2018
Residential,405000.0,2501.0,405000.0,2,7,1.0,1,2018
Residential,449000.0,2002.0,449000.0,4,10,2.0,3,2018
Residential,330000.0,2002.0,330000.0,2,7,1.0,2,2018
Residential,325000.0,2002.0,325000.0,3,10,2.0,4,2018
Residential,750000.0,2002.0,750000.0,2,8,1.0,1,2018
Residential,235000.0,2002.0,235000.0,2,8,1.0,2,2018
Residential,795000.0,2002.0,795000.0,2,8,1.0,2,2018
Residential,415000.0,2002.0,415000.0,3,10,1.0,1,2018
Residential,684900.0,2002.0,684900.0,1,8,1.0,1,2018
Residential,510000.0,2002.0,510000.0,1,8,1.0,1,2018
Residential,769000.0,1600.0,769000.0,2,7,1.0,1,2018
Residential,1050036.0,1600.0,1050036.0,3,9,1.0,2,2018
Residential,402000.0,1600.0,402000.0,3,7,1.0,1,2018
Residential,646500.0,1600.0,646500.0,3,11,1.0,1,2018
Residential,722000.0,1600.0,722000.0,3,7,1.0,2,2018
Residential,830000.0,1600.0,830000.0,3,7,1.0,2,2018
Residential,415000.0,1600.0,415000.0,2,6,1.0,1,2018
Residential,955000.0,1600.0,955000.0,3,7,2.0,1,2018
Residential,390000.0,1600.0,390000.0,2,6,1.0,1,2018
Residential,750000.0,1600.0,750000.0,3,8,1.0,1,2018
Residential,455000.0,1600.0,455000.0,3,9,1.0,1,2018
Residential,210000.0,1600.0,210000.0,2,6,1.0,1,2018
Residential,700000.0,1600.0,700000.0,2,8,1.0,2,2018
Residential,750000.0,1600.0,750000.0,2,9,1.0,1,2018
Residential,560000.0,1600.0,560000.0,3,6,1.0,1,2018
Residential,249000.0,1600.0,249000.0,2,10,1.0,2,2018
Residential,696000.0,1600.0,696000.0,2,7,1.0,1,2018
Residential,830000.0,1600.0,830000.0,3,8,1.0,2,2018
Residential,1040000.0,1600.0,1040000.0,3,10,1.0,2,2018
Residential,950000.0,1600.0,950000.0,3,9,1.0,1,2018
Residential,625000.0,1600.0,625000.0,4,11,1.0,2,2018
Residential,800000.0,1600.0,800000.0,3,11,1.0,2,2018
Residential,210000.0,1600.0,210000.0,2,7,1.0,1,2018
Residential,233000.0,1600.0,233000.0,2,7,1.0,2,2018
Residential,779000.0,1600.0,779000.0,2,10,1.0,2,2018
Residential,189000.0,1600.0,189000.0,3,7,1.0,2,2018
Residential,230000.0,1600.0,230000.0,3,6,1.0,0,2018
Residential,495000.0,1600.0,495000.0,3,7,1.0,0,2018
Residential,665000.0,1600.0,665000.0,4,12,1.0,2,2018
Residential,490000.0,1600.0,490000.0,4,6,1.0,1,2018
Residential,660000.0,1600.0,660000.0,3,13,1.0,2,2018
Residential,549000.0,1600.0,549000.0,2,10,1.0,2,2018
Residential,345000.0,1600.0,345000.0,3,10,1.0,1,2018
Residential,675000.0,2502.0,675000.0,2,6,1.0,1,2018
Residential,565000.0,2502.0,565000.0,3,6,2.0,1,2018
Residential,450000.0,2502.0,450000.0,3,8,1.0,2,2018
Residential,679000.0,2502.0,679000.0,3,7,1.0,2,2018
Residential,710000.0,2502.0,710000.0,2,8,1.0,2,2018
Residential,725300.0,2502.0,725300.0,2,7,1.0,2,2018
Residential,545000.0,2502.0,545000.0,2,7,1.0,2,2018
Residential,525000.0,2502.0,525000.0,2,8,1.0,2,2018
Residential,200000.0,2502.0,200000.0,2,7,1.0,2,2018
Residential,249000.0,2502.0,249000.0,2,8,1.0,2,2018
Residential,725000.0,2502.0,725000.0,2,7,1.0,2,2018
Residential,449000.0,2502.0,449000.0,2,7,1.0,2,2018
Residential,176000.0,2502.0,176000.0,2,8,1.0,2,2018
Residential,727000.0,2502.0,727000.0,2,8,1.0,2,2018
Residential,450000.0,2502.0,450000.0,2,7,1.0,2,2018
Residential,475000.0,2502.0,475000.0,3,7,1.0,2,2018
Residential,235000.0,2502.0,235000.0,2,7,1.0,2,2018
Residential,262000.0,2502.0,262000.0,2,7,1.0,2,2018
Residential,150000.0,2502.0,150000.0,2,7,1.0,2,2018
Residential,424000.0,2502.0,424000.0,3,7,1.0,2,2018
Residential,449900.0,2501.0,449900.0,2,8,1.0,1,2018
Residential,1100000.0,2501.0,1100000.0,4,6,2.0,0,2018
Residential,1000000.0,2501.0,1000000.0,5,8,2.0,0,2018
Residential,905000.0,2501.0,905000.0,4,8,2.0,0,2018
Residential,190000.0,2501.0,190000.0,1,8,1.0,0,2018
Residential,153000.0,2501.0,153000.0,1,8,1.0,1,2018
Residential,289500.0,2501.0,289500.0,1,8,1.0,1,2018
Residential,1250000.0,2002.0,1250000.0,4,11,1.0,1,2018
Residential,455000.0,2002.0,455000.0,2,8,1.0,1,2018
Residential,691000.0,2002.0,691000.0,1,6,1.0,1,2018
Residential,750000.0,2002.0,750000.0,3,10,1.0,1,2018
Residential,658000.0,2002.0,658000.0,2,11,1.0,1,2018
Residential,463500.0,2002.0,463500.0,2,10,1.0,1,2018
Residential,365000.0,2002.0,365000.0,2,8,1.0,1,2018
Residential,860000.0,2002.0,860000.0,4,8,1.0,1,2018
Residential,905000.0,2002.0,905000.0,4,8,2.0,1,2018
Residential,755000.0,2002.0,755000.0,2,8,1.0,1,2018
Residential,750000.0,2002.0,750000.0,3,9,1.0,1,2018
Residential,860000.0,2600.0,860000.0,3,8,1.0,3,2018
Residential,415000.0,2600.0,415000.0,2,7,1.0,2,2018
Residential,755000.0,2600.0,755000.0,2,8,1.0,3,2018
Residential,935000.0,2600.0,935000.0,3,8,1.0,1,2018
Residential,725000.0,3900.0,725000.0,4,10,2.0,0,2018
Residential,355000.0,4001.0,355000.0,3,10,2.0,2,2018
Residential,332840.0,4001.0,332840.0,4,8,2.0,0,2018
Residential,1300000.0,4001.0,1300000.0,5,10,4.0,0,2018
Residential,250000.0,4001.0,250000.0,3,9,2.0,2,2018
Residential,715000.0,4001.0,715000.0,3,12,2.0,4,2018
Residential,900000.0,4001.0,900000.0,3,12,3.0,1,2018
Residential,1695000.0,4001.0,1695000.0,4,11,3.0,2,2018
Residential,2800000.0,4001.0,2800000.0,5,11,2.0,7,2018
Residential,1825000.0,4001.0,1825000.0,4,13,2.0,1,2018
Residential,390000.0,4001.0,390000.0,3,10,2.0,3,2018
Residential,175000.0,4001.0,175000.0,5,10,1.0,0,2018
Residential,970000.0,4001.0,970000.0,6,14,4.0,1,2018
Residential,1625000.0,4001.0,1625000.0,3,10,3.0,0,2018
Residential,1750000.0,4001.0,1750000.0,5,10,4.0,3,2018
Residential,391000.0,3900.0,391000.0,3,10,2.0,0,2018
Residential,1206000.0,3900.0,1206000.0,3,9,2.0,0,2018
Residential,660000.0,3900.0,660000.0,2,5,1.0,0,2018
Residential,855000.0,3900.0,855000.0,3,8,2.0,0,2018
Residential,810000.0,3900.0,810000.0,2,10,2.0,1,2018
Residential,709000.0,3900.0,709000.0,3,11,2.0,0,2018
Residential,965000.0,3900.0,965000.0,2,8,2.0,1,2018
Residential,787000.0,3900.0,787000.0,2,6,1.0,0,2018
Residential,844000.0,3900.0,844000.0,1,7,1.0,0,2018
Residential,1210000.0,2600.0,1210000.0,4,8,1.0,1,2018
Residential,140000.0,2801.0,140000.0,2,7,2.0,0,2018
Residential,219900.0,2801.0,219900.0,3,7,1.0,0,2018
Residential,791000.0,2801.0,791000.0,3,6,1.0,0,2018
Residential,220000.0,2801.0,220000.0,2,6,1.0,1,2018
Residential,150000.0,2801.0,150000.0,3,6,2.0,1,2018
Residential,118550.0,2801.0,118550.0,1,9,1.0,1,2018
Residential,425000.0,2801.0,425000.0,3,6,2.0,1,2018
Residential,710000.0,2801.0,710000.0,3,12,1.0,1,2018
Residential,70000.0,2801.0,70000.0,1,6,1.0,1,2018
Residential,25000.0,2801.0,25000.0,1,6,1.0,1,2018
Residential,370000.0,2801.0,370000.0,1,6,1.0,1,2018
Residential,390000.0,2801.0,390000.0,2,6,1.0,1,2018
Residential,725000.0,2801.0,725000.0,2,7,1.0,1,2018
Residential,315000.0,2801.0,315000.0,1,6,1.0,1,2018
Residential,450000.0,2801.0,450000.0,1,6,1.0,1,2018
Residential,124900.0,2801.0,124900.0,1,6,1.0,1,2018
Residential,470000.0,2801.0,470000.0,2,7,1.0,1,2018
Residential,660000.0,2801.0,660000.0,3,6,2.0,1,2018
Residential,121000.0,2801.0,121000.0,1,6,1.0,1,2018
Residential,401000.0,2801.0,401000.0,1,6,1.0,1,2018
Residential,550000.0,2600.0,550000.0,3,6,1.0,2,2018
Residential,910000.0,2600.0,910000.0,4,7,1.0,2,2018
Residential,1450000.0,2600.0,1450000.0,3,8,1.0,1,2018
Residential,650000.0,2600.0,650000.0,3,8,2.0,2,2018
Residential,360000.0,2600.0,360000.0,2,8,2.0,2,2018
Residential,205000.0,2600.0,205000.0,1,7,1.0,0,2018
Residential,735000.0,2600.0,735000.0,3,7,1.0,0,2018
Residential,640000.0,2600.0,640000.0,1,6,1.0,1,2018
Residential,729900.0,2600.0,729900.0,2,8,1.0,0,2018
Residential,985000.0,2600.0,985000.0,3,5,1.0,1,2018
Residential,800000.0,2600.0,800000.0,2,7,1.0,1,2018
Residential,297000.0,2600.0,297000.0,2,8,1.0,0,2018
Residential,697000.0,2600.0,697000.0,2,6,1.0,0,2018
Residential,1250000.0,2600.0,1250000.0,4,10,1.0,2,2018
Residential,789000.0,2600.0,789000.0,2,9,1.0,1,2018
Residential,1075000.0,2600.0,1075000.0,3,7,1.0,2,2018
Residential,1010000.0,2600.0,1010000.0,4,8,1.0,1,2018
Residential,695000.0,2600.0,695000.0,2,7,1.0,1,2018
Residential,1325000.0,2600.0,1325000.0,3,9,1.0,2,2018
Residential,835000.0,2600.0,835000.0,2,8,1.0,1,2018
Residential,886000.0,2600.0,886000.0,3,8,1.0,1,2018
Residential,840000.0,2600.0,840000.0,2,8,1.0,1,2018
Residential,592500.0,2600.0,592500.0,2,8,1.0,1,2018
Residential,425000.0,3900.0,425000.0,3,12,1.0,1,2018
Residential,650000.0,3900.0,650000.0,3,10,4.0,1,2018
Residential,800000.0,3900.0,800000.0,2,12,1.0,0,2018
Residential,625000.0,3900.0,625000.0,2,8,1.0,1,2018
Residential,98048.0,3900.0,98048.0,3,10,2.0,1,2018
Residential,1400000.0,3900.0,1400000.0,2,9,2.0,1,2018
Residential,808000.0,3900.0,808000.0,2,10,1.0,1,2018
Residential,1225000.0,3900.0,1225000.0,3,10,2.0,1,2018
Residential,1100000.0,3900.0,1100000.0,3,10,2.0,1,2018
Residential,1200000.0,3900.0,1200000.0,5,10,2.0,1,2018
Residential,1240000.0,3900.0,1240000.0,3,7,2.0,2,2018
Residential,575000.0,3900.0,575000.0,4,9,4.0,0,2018
Residential,453500.0,2702.0,453500.0,1,6,1.0,1,2018
Residential,1208000.0,2702.0,1208000.0,3,8,2.0,3,2018
